year,marca,modelo,pasajeros,descripcion,precio,preciodolar,Combustible:,Cilindrada:,Transmisión:,Estilo:,Color Exterior:,Color Interior:,Placa:,Provincia:
2018,Honda,CRV LX,5,"['CRV', 'LX', '•', '5', 'Pas.']", 14750000, 27570,Gasolina,2400 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 7,San José
2022,Suzuki,JIMNY,4,"['JIMNY', '•', '4', 'Pas.']", 14784000, 27634,Gasolina,1500 cc,Manual,Todo Terreno 4x4,GRIS PLOMO,NEGRO,Termina en 9,San José
2017,Hyundai,TUCSON LIMITED,5,"['TUCSON', 'LIMITED', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,1600 cc,Automática,Todo Terreno 4x4,NEGRO,BEIGE,ND,Cartago
2016,Nissan,"FRONTIER LE • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x2 Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 7 Provincia: San José ¢ 14,800,000 ($",Ver,"['FRONTIER', 'LE', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x2', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '7', 'Provincia:', 'San', 'José', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x2,NEGRO,NEGRO,Termina en 7,San José
2018,Hyundai,"TUCSON • 5 Pas. Combustible: Diesel Cilindrada: 1700 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Full extras para inscribir Color Exterior: BLANCO Color Interior: NEGRO Placa: ND Provincia: Alajuela ¢ 14,800,000 ($",Ver,"['TUCSON', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '1700', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Full', 'extras', 'para', 'inscribir', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'ND', 'Provincia:', 'Alajuela', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,1700 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,ND,Alajuela
2016,Toyota,"HILUX • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Todo Terreno 4x4 Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 2 Provincia: Alajuela ¢ 14,800,000 ($",Ver,"['HILUX', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'Alajuela', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Todo Terreno 4x4,BLANCO,NEGRO,Termina en 2,Alajuela
2016,Toyota,"HILUX • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x4 Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 2 Provincia: Alajuela ¢ 14,800,000 ($",Ver,"['HILUX', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x4', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'Alajuela', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x4,BLANCO,NEGRO,Termina en 2,Alajuela
2009,Toyota,"LAND CRUISER PRADO VX • 8 Pas. Combustible: Gasolina Cilindrada: 3000 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Record de Agencia Color Exterior: BLANCO Color Interior: GRIS Placa: Termina en 4 Provincia: San José ¢ 14,800,000 ($",Ver,"['LAND', 'CRUISER', 'PRADO', 'VX', '•', '8', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Record', 'de', 'Agencia', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'GRIS', 'Placa:', 'Termina', 'en', '4', 'Provincia:', 'San', 'José', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Gasolina,3000 cc,Automática,Todo Terreno 4x4,BLANCO,GRIS,Termina en 4,San José
2019,Nissan,"FRONTIER • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x2 Color Exterior: GRIS CLARO Color Interior: NEGRO Placa: Termina en 4 Provincia: Heredia ¢ 14,800,000 ($",Ver,"['FRONTIER', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x2', 'Color', 'Exterior:', 'GRIS', 'CLARO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '4', 'Provincia:', 'Heredia', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x2,GRIS CLARO,NEGRO,Termina en 4,Heredia
2014,Chevrolet,CAMARO LS,4,"['CAMARO', 'LS', '•', '4', 'Pas.']", 14800000, 27664,Gasolina,3600 cc,Manual,Sedán,VINO,GRIS,ND,Cartago
2023,Hyundai,CRETA GL,5,"['CRETA', 'GL', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,1500 cc,Automática,Todo Terreno 4x2,BANCO NEGRO,NEGRO BEIGE,Termina en 4,Cartago
2022,Suzuki,NEW VITARA,5,"['NEW', 'VITARA', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,1600 cc,Automática,Todo Terreno 4x4,BLANCO,NEGRO,Termina en 5,Heredia
2014,Mitsubishi,L200,5,"['L200', '•', '5', 'Pas.']", 14800000, 27664,Diesel,2500 cc,Automática,Pickup 4x4,GRIS,NEGRO,Termina en 2,Heredia
2019,Mitsubishi,ECLIPSE CROSS,5,"['ECLIPSE', 'CROSS', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 9,San José
2019,Toyota,RAV4,5,"['RAV4', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS OSCURO,NEGRO,Termina en 2,Alajuela
2020,Toyota,CHR,5,"['CHR', '•', '5', 'Pas.']", 14800000, 27664,Híbrido,1600 cc,Automática,Todo Terreno 4x2,BITONO,NEGRO,Termina en,Alajuela
2023,BYD,YUAN PRO,5,"['YUAN', 'PRO', '•', '5', 'Pas.']", 14800000, 27664,Eléctrico,0 cc,Automática,Todo Terreno 4x2,BLANCO,BLANCO,ND,San José
2021,Suzuki,JIMNY,5,"['JIMNY', '•', '5', 'Pas.']", 14800000, 27664,Gasolina,1500 cc,Automática,Todo Terreno 4x4,BLANCO,NEGRO,ND,Alajuela
2018,Nissan,"FRONTIER NP300 • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x2 Record de agencia-batería nueva-polarizado de seguridad-rtv en blanco-mantenimiento reciente Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 6 Provincia: San José ¢ 14,800,000 ($",Ver,"['FRONTIER', 'NP300', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x2', 'Record', 'de', 'agencia-batería', 'nueva-polarizado', 'de', 'seguridad-rtv', 'en', 'blanco-mantenimiento', 'reciente', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'San', 'José', '¢', '14,800,000', '($', '27,664)*', 'Ver', 'Detalles']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x2,GRIS,NEGRO,Termina en 6,San José
2016,Honda,"PILOT EXL • 8 Pas. Combustible: Gasolina Cilindrada: 3500 cc Transmisión: Automática Estilo: Todo Terreno 4x2 EXCELENTE ESTADO, CITA PREVIA, WWW.AUTOPREMIUMCR.COM Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 0 Provincia: San José $ 27,800 (¢",Ver,"['PILOT', 'EXL', '•', '8', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '3500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'EXCELENTE', 'ESTADO,', 'CITA', 'PREVIA,', 'WWW.AUTOPREMIUMCR.COM', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'San', 'José', '$', '27,800', '(¢', '14,873,000)*', 'Ver', 'Detalles']",$ 27800,¢ 14873000,Gasolina,3500 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 0,San José
2014,Mitsubishi,MONTERO SPORT,7,"['MONTERO', 'SPORT', '•', '7', 'Pas.']", 14800000, 27664,Diesel,2500 cc,Automática,Todo Terreno 4x4,GRIS OSCURO,GRIS,ND,San José
2016,Toyota,HILUX,3,"['HILUX', '•', '3', 'Pas.']", 14800000, 27664,Diesel,2500 cc,Manual,Pickup 4x2,BLANCO,GRIS,Termina en 2,San José
2017,Hyundai,SANTA FE,7,"['SANTA', 'FE', '•', '7', 'Pas.']", 14800000, 27664,Gasolina,2400 cc,Automática,Todo Terreno 4x4,NEGRO,CUERO,Termina en,Alajuela
2016,Isuzu,DMAX,5,"['DMAX', '•', '5', 'Pas.']", 14800000, 27664,Diesel,2500 cc,Automática,Pickup 4x4,AZUL,NEGRO,Termina en 3,Puntarenas
2020,Suzuki,JIMNY,4,"['JIMNY', '•', '4', 'Pas.']", 14800000, 27664,Gasolina,1500 cc,Automática,Todo Terreno 4x4,AZUL,NEGRO,Termina en 5,San José
2015,Jeep,GRAND CHEROKEE LAREDO LUX,5,"['GRAND', 'CHEROKEE', 'LAREDO', 'LUX', '•', '5', 'Pas.']", 14850000, 27757,Gasolina,3700 cc,Automática,Todo Terreno 4x4,AZUL METALICO,CUERO NEGRO,Termina en 8,Heredia
2013,Mitsubishi,L200,5,"['L200', '•', '5', 'Pas.']", 14850000, 27757,Diesel,2500 cc,Manual,Pickup 4x4,GRIS OSCURO,GRIS,Termina en 4,San José
2020,Hyundai,TUCSON GL,5,"['TUCSON', 'GL', '•', '5', 'Pas.']", 14850000, 27757,Gasolina,2000 cc,Manual,Todo Terreno 4x2,AZUL,NEGRO,Termina en 4,San José
2007,Toyota,FORTUNER,7,"['FORTUNER', '•', '7', 'Pas.']", 14850000, 27757,Diesel,3000 cc,Manual,Todo Terreno 4x4,ROJO,CREMA,Termina en 8,Cartago
2022,Jeep,RENEGADE,5,"['RENEGADE', '•', '5', 'Pas.']", 14850000, 27757,Gasolina,1800 cc,Automática,Todo Terreno 4x2,GRIS OSCURO,NEGRO GRIS,Termina en 4,San José
2016,Mitsubishi,MONTERO SPORT,7,"['MONTERO', 'SPORT', '•', '7', 'Pas.']", 14850000, 27757,Diesel,2500 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 0,Alajuela
2023,BYD,S1 PRO GL,5,"['S1', 'PRO', 'GL', '•', '5', 'Pas.']", 14873000, 27800,Eléctrico,0 cc,Automática,Todo Terreno 4x2,BLANCO,GRIS CON BLANCO,Termina en 0,Heredia
2016,Honda,PILOT EXL,8,"['PILOT', 'EXL', '•', '8', 'Pas.']",$ 27809,¢ 14877809,Gasolina,3500 cc,Automática,Todo Terreno 4x4,VERDE,NEGRO,Termina en 4,San José
2021,Nissan,"SENTRA • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Sedán Vehículo en excelente condición, récord de agencia, versión full extras, termine de estrenar. Color Exterior: BLANCO Color Interior: NEGRO Placa: Termina en 9 Provincia: San José ¢ 14,900,000 ($",Ver,"['SENTRA', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Vehículo', 'en', 'excelente', 'condición,', 'récord', 'de', 'agencia,', 'versión', 'full', 'extras,', 'termine', 'de', 'estrenar.', 'Color', 'Exterior:', 'BLANCO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '9', 'Provincia:', 'San', 'José', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,2000 cc,Automática,Sedán,BLANCO,NEGRO,Termina en 9,San José
2014,Toyota,"HILUX • 5 Pas. Combustible: Diesel Cilindrada: 2500 cc Transmisión: Manual Estilo: Pickup 4x4 pick up doble .. muy bueno turbo diesel.. se financia y se recibe auto Color Exterior: BEIGE Color Interior: GRIS Placa: ND Provincia: San José ¢ 14,900,000 ($",Ver,"['HILUX', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Manual', 'Estilo:', 'Pickup', '4x4', 'pick', 'up', 'doble', '..', 'muy', 'bueno', 'turbo', 'diesel..', 'se', 'financia', 'y', 'se', 'recibe', 'auto', 'Color', 'Exterior:', 'BEIGE', 'Color', 'Interior:', 'GRIS', 'Placa:', 'ND', 'Provincia:', 'San', 'José', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Diesel,2500 cc,Manual,Pickup 4x4,BEIGE,GRIS,ND,San José
2018,Toyota,"RAV4 • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Récord de agencia, LED en focos y neblineros, polarizado seguridad, alfombra WeatherTech, un dueño Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 8 Provincia: San José ¢ 14,900,000 ($",Ver,"['RAV4', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Récord', 'de', 'agencia,', 'LED', 'en', 'focos', 'y', 'neblineros,', 'polarizado', 'seguridad,', 'alfombra', 'WeatherTech,', 'un', 'dueño', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '8', 'Provincia:', 'San', 'José', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,2000 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 8,San José
2015,BMW,"316I • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Sedán Paquete M. Excelente estado. Rápido y económico. Poco kilometraje. Color Exterior: AZUL Color Interior: NEGRO Placa: Termina en 6 Provincia: Heredia ¢ 14,900,000 ($",Ver,"['316I', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'Paquete', 'M.', 'Excelente', 'estado.', 'Rápido', 'y', 'económico.', 'Poco', 'kilometraje.', 'Color', 'Exterior:', 'AZUL', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'Heredia', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,1600 cc,Automática,Sedán,AZUL,NEGRO,Termina en 6,Heredia
2022,Suzuki,"VITARA GL PLUS ALL GRIP • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Todo Terreno 4x4 Nítido,recibimos bien su vehículo,garantía,contáctenos y negociamos,compra segura en AUTO XIRI TIBAS Color Exterior: PLATEADO Color Interior: NEGRO Placa: Termina en 8 Provincia: San José ¢ 14,900,000 ($",Ver,"['VITARA', 'GL', 'PLUS', 'ALL', 'GRIP', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x4', 'Nítido,recibimos', 'bien', 'su', 'vehículo,garantía,contáctenos', 'y', 'negociamos,compra', 'segura', 'en', 'AUTO', 'XIRI', 'TIBAS', 'Color', 'Exterior:', 'PLATEADO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '8', 'Provincia:', 'San', 'José', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,1600 cc,Automática,Todo Terreno 4x4,PLATEADO,NEGRO,Termina en 8,San José
2023,Mahindra,"MAHINDRA • 5 Pas. Combustible: Diesel Cilindrada: 2200 cc Transmisión: Automática Estilo: Pickup 4x4 Se vende por cambio de trabajo cuenta con garantía de agencia. Muy económico y fuerte. Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en Provincia: Cartago ¢ 14,900,000 ($",Ver,"['MAHINDRA', '•', '5', 'Pas.', 'Combustible:', 'Diesel', 'Cilindrada:', '2200', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Pickup', '4x4', 'Se', 'vende', 'por', 'cambio', 'de', 'trabajo', 'cuenta', 'con', 'garantía', 'de', 'agencia.', 'Muy', 'económico', 'y', 'fuerte.', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', 'Provincia:', 'Cartago', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Diesel,2200 cc,Automática,Pickup 4x4,GRIS,NEGRO,Termina en,Cartago
2022,Jeep,REGADE SPORT,5,"['REGADE', 'SPORT', '•', '5', 'Pas.']", 14900000, 27850,Gasolina,1800 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 4,Heredia
2015,BMW,X3,5,"['X3', '•', '5', 'Pas.']", 14900000, 27850,Gasolina,2000 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 2,San José
2017,Hyundai,SANTA FE GL,7,"['SANTA', 'FE', 'GL', '•', '7', 'Pas.']", 14900000, 27850,Gasolina,2400 cc,Automática,Todo Terreno 4x4,GRIS,GRIS,Termina en 7,Cartago
2010,Toyota,FORTUNER SRV,7,"['FORTUNER', 'SRV', '•', '7', 'Pas.']", 14900000, 27850,Diesel,3000 cc,Automática,Todo Terreno 4x4,NEGRO,BEIGE,ND,Heredia
2008,Jeep,WRANGLER SAHARA UNLIMITED,5,"['WRANGLER', 'SAHARA', 'UNLIMITED', '•', '5', 'Pas.']", 14900000, 27850,Gasolina,3800 cc,Automática,Todo Terreno 4x4,VERDE GRISÁCEO,GRIS,Termina en 2,Alajuela
2017,Nissan,FRONTIER,5,"['FRONTIER', '•', '5', 'Pas.']", 14900000, 27850,Diesel,2500 cc,Manual,Pickup 4x2,BLANCO,NEGRO,Termina en 2,San José
2019,Kia,BONGO,6,"['BONGO', '•', '6', 'Pas.']", 14900000, 27850,Diesel,2500 cc,Manual,Pickup 4x4,BLANCO,GRIS,ND,Cartago
2013,Volkswagen,AMAROK,5,"['AMAROK', '•', '5', 'Pas.']", 14900000, 27850,Diesel,2000 cc,Manual,Pickup 4x4,PLATEADO,GRIS OSCURO,Termina en 9,Cartago
2015,Isuzu,DMAX LS,5,"['DMAX', 'LS', '•', '5', 'Pas.']", 14900000, 27850,Diesel,3000 cc,Manual,Pickup 4x4,BLANCO,GRIS,Termina en 6,Cartago
2015,Lexus,"IS250 F SPORT • 5 Pas. Combustible: Gasolina Cilindrada: 2500 cc Transmisión: Automática Estilo: Sedán ES EL F SPORT RECORD DE AGENCIA RECIBO LLAME Y NEGOCIAMOS!! Color Exterior: NEGRO Color Interior: NEGRO-CUERO Placa: Termina en 5 Provincia: San José ¢ 14,900,000 ($",Ver,"['IS250', 'F', 'SPORT', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Sedán', 'ES', 'EL', 'F', 'SPORT', 'RECORD', 'DE', 'AGENCIA', 'RECIBO', 'LLAME', 'Y', 'NEGOCIAMOS!!', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO-CUERO', 'Placa:', 'Termina', 'en', '5', 'Provincia:', 'San', 'José', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,2500 cc,Automática,Sedán,NEGRO,NEGRO-CUERO,Termina en 5,San José
2019,Jeep,"CHEROKEE • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 PRECIO DE OPORTUNIDAD APROVECHE Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 2 Provincia: Heredia ¢ 14,900,000 ($",Ver,"['CHEROKEE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'PRECIO', 'DE', 'OPORTUNIDAD', 'APROVECHE', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '2', 'Provincia:', 'Heredia', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 2,Heredia
2021,Kia,"SPORTAGE • 5 Pas. Combustible: Gasolina Cilindrada: 2000 cc Transmisión: Automática Estilo: Todo Terreno 4x2 comprada en agencia muy cuidado es nacional unico dueño - pocos kilometros Color Exterior: GRIS Color Interior: NEGRO Placa: Termina en 1 Provincia: Heredia ¢ 14,900,000 ($",Ver,"['SPORTAGE', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '2000', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'comprada', 'en', 'agencia', 'muy', 'cuidado', 'es', 'nacional', 'unico', 'dueño', '-', 'pocos', 'kilometros', 'Color', 'Exterior:', 'GRIS', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '1', 'Provincia:', 'Heredia', '¢', '14,900,000', '($', '27,850)*', 'Ver', 'Detalles']", 14900000, 27850,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 1,Heredia
2018,BMW,"X1 • 5 Pas. Combustible: Gasolina Cilindrada: 1500 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Record de Agencia - llantas Pirelli run flat recien instaladas y polarizado de seguridad Color Exterior: PLATEADO Color Interior: NEGRO Placa: Termina en 0 Provincia: San José ¢ 14,910,000 ($",Ver,"['X1', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1500', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Record', 'de', 'Agencia', '-', 'llantas', 'Pirelli', 'run', 'flat', 'recien', 'instaladas', 'y', 'polarizado', 'de', 'seguridad', 'Color', 'Exterior:', 'PLATEADO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '0', 'Provincia:', 'San', 'José', '¢', '14,910,000', '($', '27,869)*', 'Ver', 'Detalles']", 14910000, 27869,Gasolina,1500 cc,Automática,Todo Terreno 4x2,PLATEADO,NEGRO,Termina en 0,San José
2023,Suzuki,"VITARA GL PLUS • 5 Pas. Combustible: Gasolina Cilindrada: 1600 cc Transmisión: Automática Estilo: Todo Terreno 4x2 Termínelo de estrenar! Único dueño, nunca de renta, cuenta con garantía de agencia Color Exterior: NEGRO Color Interior: NEGRO Placa: Termina en 6 Provincia: San José $ 27,900 (¢",Ver,"['VITARA', 'GL', 'PLUS', '•', '5', 'Pas.', 'Combustible:', 'Gasolina', 'Cilindrada:', '1600', 'cc', 'Transmisión:', 'Automática', 'Estilo:', 'Todo', 'Terreno', '4x2', 'Termínelo', 'de', 'estrenar!', 'Único', 'dueño,', 'nunca', 'de', 'renta,', 'cuenta', 'con', 'garantía', 'de', 'agencia', 'Color', 'Exterior:', 'NEGRO', 'Color', 'Interior:', 'NEGRO', 'Placa:', 'Termina', 'en', '6', 'Provincia:', 'San', 'José', '$', '27,900', '(¢', '14,926,500)*', 'Ver', 'Detalles']",$ 27900,¢ 14926500,Gasolina,1600 cc,Automática,Todo Terreno 4x2,NEGRO,NEGRO,Termina en 6,San José
2018,Mitsubishi,OUTLANDER,7,"['OUTLANDER', '•', '7', 'Pas.']", 14900000, 27850,Gasolina,2000 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 0,Heredia
2012,Toyota,HILUX,5,"['HILUX', '•', '5', 'Pas.']",$ 27861,¢ 14905722,Diesel,2500 cc,Manual,Pickup 4x4,NEGRO,GRIS,ND,San José
2014,Hyundai,SANTA FE GL,5,"['SANTA', 'FE', 'GL', '•', '5', 'Pas.']",$ 27900,¢ 14926500,Gasolina,2400 cc,Automática,Todo Terreno 4x4,CAFE,Beige,Termina en 9,Puntarenas
2011,Toyota,FORTUNER,7,"['FORTUNER', '•', '7', 'Pas.']",$ 27900,¢ 14926500,Diesel,3000 cc,Automática,Todo Terreno 4x4,GRIS,BEIGE,Termina en 8,San José
2011,Toyota,FORTUNER SRV,7,"['FORTUNER', 'SRV', '•', '7', 'Pas.']",$ 27900,¢ 14926500,Diesel,3000 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 8,San José
2019,Hyundai,TUCSON,5,"['TUCSON', '•', '5', 'Pas.']",$ 27900,¢ 14926500,Diesel,2000 cc,Automática,Todo Terreno 4x2,BLANCO,NEGRO,Termina en 5,San José
2018,Nissan,FRONTIER,4,"['FRONTIER', '•', '4', 'Pas.']",$ 27900,¢ 14926500,Diesel,2500 cc,Manual,Pickup 4x2,NEGRO,No indica,Termina en 8,San José
2024,Renault Duster,na na,na,"['Duster', 'na', 'na', 'na', 'na', 'na']",,,Gasolina,1600 cc,Automática,Todo Terreno 4x2,,,,
2018,BMW,X1,5,"['X1', '•', '5', 'Pas.']", 14950000, 27944,Gasolina,1500 cc,Automática,Todo Terreno 4x2,GRIS,NEGRO,Termina en 1,San José
2015,Jeep,GRAND CHEROKEE LAREDO,5,"['GRAND', 'CHEROKEE', 'LAREDO', '•', '5', 'Pas.']",$ 27944,¢ 14950000,Gasolina,3600 cc,Automática,Todo Terreno 4x4,GRIS,NEGRO,Termina en 2,San José
